aX;aY;aZ;gX;gY;gZ
1.479;-0.424;-3.806;-199.341;135.925;-86.121
1.838;-0.730;-4.000;-171.448;104.309;-78.552
2.093;-0.975;-4.000;-139.709;62.012;-60.303
2.261;-1.097;-4.000;-102.356;17.212;-31.067
2.288;-1.104;-3.997;-62.378;-31.128;5.737
2.151;-0.962;-3.809;-30.334;-71.411;43.274
1.859;-0.827;-3.572;6.409;-107.727;75.073
1.466;-0.731;-3.327;50.354;-146.667;98.877
1.026;-0.640;-2.975;86.609;-184.265;117.920
0.683;-0.605;-2.643;115.356;-221.313;129.150
0.416;-0.551;-2.359;135.498;-263.000;120.422
-0.158;-0.456;-2.362;149.414;-326.599;100.708
-0.171;-0.615;-2.199;136.902;-246.460;164.124
-0.264;-0.635;-1.948;113.159;-194.336;173.645
-0.377;-0.801;-1.789;136.963;-215.088;159.973
-0.439;-1.014;-1.570;165.588;-217.712;146.423
-0.488;-1.173;-1.336;192.322;-221.741;133.911
-0.480;-1.295;-1.122;216.309;-222.473;123.779
-0.473;-1.391;-0.948;234.375;-221.375;116.394
-0.439;-1.464;-0.811;243.286;-223.206;111.938
-0.376;-1.519;-0.649;237.976;-226.379;113.037
-0.296;-1.557;-0.497;224.365;-225.647;119.934
-0.239;-1.530;-0.373;206.482;-218.567;128.784
-0.196;-1.454;-0.270;188.477;-204.102;133.606
-0.165;-1.359;-0.189;181.152;-181.580;131.104
-0.140;-1.294;-0.111;188.782;-150.635;117.126
-0.096;-1.312;-0.109;208.130;-113.708;88.074
-0.041;-1.372;-0.210;231.934;-78.064;51.880
-0.021;-1.393;-0.278;249.939;-49.072;25.024
-0.021;-1.333;-0.213;251.953;-27.283;9.705
-0.001;-1.254;-0.063;244.812;-9.766;-6.653
-0.008;-1.066;0.126;240.112;8.850;-25.940
-0.017;-0.956;0.225;250.488;29.175;-44.495
-0.048;-0.912;0.316;252.258;38.757;-56.274
0.008;-0.936;0.439;229.797;32.837;-74.646
0.111;-1.131;0.718;204.590;10.132;-99.060
0.258;-1.563;1.373;177.734;-10.071;-119.934
0.481;-1.960;2.309;157.410;-6.409;-125.061
0.810;-2.044;3.081;140.869;33.630;-132.507
1.132;-2.017;3.414;135.010;80.811;-142.639
1.382;-2.027;3.398;132.812;96.619;-134.766
1.580;-2.067;3.481;106.506;96.008;-103.333
1.754;-2.112;3.751;70.251;101.746;-65.613
1.945;-2.132;3.977;51.392;117.065;-31.433
1.977;-2.072;3.999;48.584;104.675;-13.672
1.940;-1.926;3.866;38.086;108.093;3.052
1.888;-1.793;3.684;19.836;112.793;23.315
1.812;-1.640;3.494;0.244;122.253;47.424
1.548;-1.507;3.267;-28.625;145.508;69.885
1.249;-1.370;2.983;-63.232;171.204;74.707
0.930;-1.364;2.639;-87.769;202.393;79.041
0.607;-1.457;2.248;-109.863;235.168;81.055
0.283;-1.609;1.834;-127.930;265.686;73.242
0.020;-1.817;1.387;-136.169;292.419;58.350
-0.206;-2.055;0.891;-130.066;314.636;47.546
-0.398;-2.219;0.362;-117.859;324.829;50.598
-0.666;-2.224;-0.098;-110.474;319.458;62.988
-0.848;-2.191;-0.509;-102.722;302.063;73.364
-1.037;-2.149;-0.711;-101.868;273.865;79.590
-1.207;-2.111;-0.783;-98.511;242.310;88.440
-1.388;-2.068;-0.805;-92.346;219.971;101.685
-1.520;-2.046;-0.886;-93.201;210.083;112.183
-1.609;-2.013;-1.025;-103.394;204.834;116.455
-1.654;-1.950;-1.163;-128.113;205.261;119.385
-1.692;-1.901;-1.285;-155.090;206.604;121.521
-1.716;-1.836;-1.400;-175.415;210.205;121.216
-1.741;-1.739;-1.530;-187.195;215.149;120.911
-1.771;-1.599;-1.699;-195.251;218.994;124.573
-1.768;-1.406;-1.925;-201.416;219.299;132.996
-1.628;-0.949;-2.497;-193.787;179.749;160.217
-1.492;-0.726;-2.695;-204.407;149.292;165.833
-1.312;-0.434;-2.660;-235.046;121.521;156.555
-1.144;-0.131;-2.519;-250.488;100.220;135.437
-0.969;0.078;-2.522;-236.938;85.449;102.661
-0.742;0.258;-2.539;-219.360;90.515;61.279
-0.579;0.342;-2.712;-218.201;113.831;28.015
-0.326;0.363;-2.854;-221.191;143.860;13.855
-0.140;0.299;-3.121;-200.134;144.775;-3.601
-0.024;0.267;-3.477;-169.495;135.254;-9.644
0.062;0.223;-3.788;-150.146;133.667;10.864
0.102;0.260;-4.000;-133.728;115.601;22.400
0.097;0.350;-4.000;-108.154;82.275;29.419
0.071;0.439;-4.000;-88.257;35.645;34.790
0.051;0.473;-4.000;-62.744;-23.682;27.283
0.016;0.349;-4.000;-26.855;-85.083;10.071
-0.048;0.133;-3.701;7.507;-137.268;-7.812
-0.162;-0.105;-3.312;37.903;-176.331;-22.461
-0.285;-0.382;-2.951;75.928;-204.773;-31.433
-0.412;-0.636;-2.616;109.314;-229.309;-35.339
-0.581;-0.820;-2.305;124.023;-250.000;-32.410
-0.686;-0.962;-2.021;126.587;-266.357;-26.550
-0.786;-1.063;-1.830;132.446;-277.283;-24.231
-0.856;-1.122;-1.678;143.372;-284.790;-25.269
-0.908;-1.172;-1.548;157.898;-290.710;-31.067
-0.941;-1.224;-1.428;180.176;-296.326;-38.330
-1.009;-1.306;-1.331;210.327;-306.763;-37.659
-1.080;-1.383;-1.200;236.511;-312.744;-41.748
-1.115;-1.508;-1.129;254.883;-318.665;-49.561
-1.070;-1.714;-1.072;253.296;-325.073;-55.420
-0.992;-1.919;-0.953;219.727;-328.796;-48.462
-0.982;-2.055;-0.792;159.668;-324.646;-28.076
-0.994;-2.063;-0.588;89.966;-309.509;-2.258
-1.038;-1.983;-0.472;52.734;-288.330;22.705
-1.100;-1.902;-0.464;64.331;-265.747;38.025
-1.172;-1.863;-0.541;103.027;-245.178;35.706
-1.202;-1.880;-0.659;144.653;-229.553;18.738
-1.181;-1.986;-0.761;180.420;-220.947;-2.441
-1.122;-2.094;-0.802;201.721;-217.529;-19.958
-1.045;-2.183;-0.636;209.106;-221.436;-31.921
-0.919;-2.203;-0.175;205.322;-229.553;-37.842
-0.648;-2.182;0.330;184.448;-233.826;-34.729
-0.398;-2.078;0.932;155.151;-231.995;-23.804
-0.195;-1.933;1.474;136.353;-219.177;-12.146
0.013;-1.713;1.889;123.596;-199.951;-4.700
0.117;-1.436;2.197;114.685;-184.204;4.639
0.286;-1.212;2.429;118.225;-175.293;10.681
0.693;-1.192;2.779;133.118;-173.950;2.625
0.899;-1.266;3.437;142.212;-159.302;-5.737
1.096;-1.301;3.998;142.578;-128.235;-12.390
1.345;-1.410;4.000;133.179;-84.290;-17.395
1.576;-1.524;4.000;102.905;-19.958;-16.357
1.719;-1.597;4.000;70.618;34.607;-26.489
1.869;-1.607;4.000;52.734;84.167;-21.423
1.878;-1.562;4.000;44.128;97.351;-2.319
1.785;-1.469;4.000;27.039;100.220;24.475
1.650;-1.324;4.000;-3.906;144.104;49.377
1.601;-1.202;3.693;-24.780;186.035;82.703
1.318;-1.112;3.323;-41.992;161.560;112.000
1.000;-1.079;2.959;-71.838;170.654;112.549
0.720;-1.138;2.531;-79.285;201.233;107.483
0.459;-1.263;2.090;-81.055;230.774;100.159
0.227;-1.404;1.683;-93.201;249.390;95.276
0.019;-1.528;1.294;-110.474;258.850;94.849
-0.158;-1.594;0.923;-123.352;263.611;96.558
-0.320;-1.597;0.606;-130.798;261.475;96.802
-0.478;-1.546;0.396;-136.719;253.906;93.018
-0.607;-1.485;0.232;-137.695;245.789;86.060
-0.739;-1.436;0.122;-133.301;236.389;80.505
-0.902;-1.402;0.036;-123.108;227.783;74.707
-0.914;-1.444;-0.086;-115.356;225.647;62.073
-0.976;-1.495;-0.125;-117.737;217.834;46.631
-1.028;-1.500;-0.130;-113.037;218.689;38.025
-1.091;-1.539;-0.265;-91.797;232.544;33.569
-1.171;-1.554;-0.446;-74.707;249.695;35.522
-1.303;-1.581;-0.626;-74.219;260.498;43.640
-1.425;-1.574;-0.834;-94.971;265.198;50.537
-1.483;-1.521;-1.020;-127.991;265.686;54.321
-1.526;-1.470;-1.224;-150.269;263.794;58.289
-1.571;-1.469;-1.573;-145.203;259.399;65.735
-1.607;-1.459;-1.944;-136.597;250.183;78.491
-1.645;-1.385;-2.268;-148.376;237.610;91.125
-1.613;-1.221;-2.539;-181.824;221.985;100.281
-1.545;-0.996;-2.851;-222.473;201.660;103.210
-1.361;-0.749;-3.228;-244.873;176.331;100.098
-1.211;-0.566;-3.678;-240.540;149.048;85.938
-1.014;-0.306;-3.999;-225.220;134.033;61.707
-0.793;-0.095;-4.000;-198.608;105.286;38.818
-0.480;0.048;-4.000;-155.457;64.453;13.733
-0.256;0.134;-4.000;-120.544;17.395;-7.690
-0.088;0.170;-4.000;-88.867;-5.737;-10.254
0.148;0.195;-4.000;-47.302;2.502;12.695
0.234;0.224;-4.000;-7.507;-15.686;27.710
0.184;0.214;-4.000;28.931;-56.030;34.424
0.034;0.219;-3.912;52.124;-92.712;43.762
-0.163;0.253;-3.680;59.998;-122.437;59.387
-0.406;0.271;-3.472;68.787;-146.057;76.355
-0.661;0.255;-3.276;89.844;-171.997;77.209
-0.898;0.198;-3.065;119.080;-197.327;62.927
-1.108;0.082;-2.792;148.437;-219.910;43.457
-1.228;-0.101;-2.515;178.894;-241.089;10.071
-1.223;-0.423;-2.241;214.233;-257.385;-31.372
-1.143;-0.834;-1.903;235.779;-270.386;-65.491
-1.007;-1.218;-1.496;243.652;-281.799;-86.609
-0.842;-1.516;-1.106;254.089;-289.246;-93.506
-0.677;-1.666;-0.896;279.846;-292.053;-91.064
-0.519;-1.764;-0.886;310.791;-299.744;-86.365
-0.338;-1.877;-0.938;314.331;-313.660;-69.824
-0.329;-1.936;-0.940;278.076;-316.406;-37.231
-0.351;-1.939;-1.010;215.271;-300.049;-10.254
-0.387;-1.903;-1.055;156.006;-273.682;2.380
-0.421;-1.889;-1.140;130.798;-266.418;9.705
-0.423;-1.905;-1.190;128.052;-270.386;15.381
-0.435;-1.924;-1.126;126.526;-280.762;20.325
-0.447;-1.969;-0.937;118.164;-296.875;24.292
-0.455;-2.096;-0.604;108.582;-307.373;31.799
-0.432;-2.185;-0.291;99.609;-303.650;44.800
-0.421;-2.139;-0.068;93.750;-283.203;60.303
-0.437;-2.005;0.101;97.351;-258.118;70.129
-0.475;-1.639;0.717;147.827;-220.398;59.448
-0.567;-1.497;1.110;184.204;-195.557;43.152
-0.663;-1.408;1.368;218.018;-172.913;27.710
-0.707;-1.322;1.576;222.839;-165.344;18.311
-0.587;-1.251;1.881;193.481;-166.382;9.338
-0.340;-1.197;2.383;153.320;-160.400;0.366
-0.051;-1.136;3.014;126.282;-160.217;-14.160
0.066;-1.171;3.831;109.863;-181.702;-38.757
0.361;-1.192;4.000;89.966;-175.415;-62.927
0.778;-1.266;4.000;73.303;-137.634;-85.754
0.912;-1.333;4.000;49.622;-84.961;-99.976
1.045;-1.306;4.000;18.433;-30.090;-99.915
1.088;-1.231;4.000;-0.793;6.897;-78.064
0.996;-1.072;4.000;-15.076;36.804;-43.640
0.869;-0.910;4.000;-29.419;83.984;-14.709
0.636;-0.829;4.000;-48.706;142.090;0.183
0.392;-0.876;4.000;-67.261;197.815;9.705
0.061;-0.970;3.557;-98.511;262.817;17.517
0.080;-1.065;2.973;-134.888;352.417;32.959
-0.206;-1.333;2.473;-149.963;339.783;66.284
-0.464;-1.685;2.007;-172.180;300.476;59.265
-0.656;-1.962;1.551;-211.487;315.735;50.293
-0.753;-2.283;1.105;-228.333;327.026;32.959
-0.738;-2.497;0.655;-220.032;329.529;5.737
-0.793;-2.564;0.308;-188.293;320.801;-21.606
-0.933;-2.571;0.034;-143.982;304.199;-33.875
-1.100;-2.522;-0.220;-112.427;290.100;-26.062
-1.248;-2.408;-0.416;-104.797;283.020;-9.888
-1.362;-2.289;-0.579;-107.422;277.954;4.150
-1.441;-2.193;-0.724;-115.417;272.522;14.648
-1.512;-2.103;-0.825;-131.836;266.785;20.264
-1.603;-2.021;-0.875;-158.325;263.367;26.062
-1.716;-2.012;-1.035;-187.134;263.733;34.241
-1.759;-1.980;-1.252;-221.436;265.808;46.387
-1.826;-1.953;-1.604;-251.709;263.367;59.814
-1.854;-1.891;-2.008;-276.855;252.258;69.336
-1.820;-1.728;-2.249;-312.195;234.070;67.383
-1.705;-1.514;-2.366;-330.811;215.576;48.767
-1.466;-1.198;-2.506;-317.139;197.144;16.846
-1.121;-0.786;-2.613;-301.208;178.467;-16.968
-0.739;-0.399;-2.753;-275.513;169.556;-50.171
-0.449;-0.177;-3.115;-241.943;177.551;-73.975
-0.376;-0.029;-3.659;-238.159;191.162;-72.937
-0.158;-0.045;-4.000;-257.202;186.951;-54.688
0.102;-0.206;-4.000;-271.606;142.029;-42.969
0.290;-0.454;-4.000;-247.131;66.956;-44.250
0.507;-0.812;-4.000;-181.885;-4.456;-57.190
0.928;-1.118;-4.000;-121.216;-6.348;-75.562
1.288;-1.202;-4.000;-73.792;38.879;-75.012
1.426;-1.154;-4.000;1.892;39.673;-53.833
1.341;-0.998;-4.000;64.697;6.470;-25.757
1.198;-0.903;-4.000;98.083;-42.664;1.465
0.990;-0.915;-4.000;121.155;-102.966;20.996
0.743;-0.920;-3.782;135.254;-152.039;36.499
0.452;-0.904;-3.258;144.897;-187.378;49.133
0.159;-0.902;-2.766;149.109;-210.205;55.603
-0.061;-0.927;-2.364;153.503;-217.651;55.054
-0.197;-1.020;-2.092;165.405;-216.919;51.208
-0.292;-1.161;-1.908;177.002;-214.172;47.241
-0.376;-1.322;-1.762;182.739;-213.318;40.283
-0.440;-1.476;-1.677;186.646;-214.233;33.752
-0.501;-1.617;-1.593;187.622;-219.727;31.982
-0.567;-1.749;-1.483;183.105;-227.722;36.255
-0.621;-1.851;-1.370;178.711;-233.704;43.457
-0.680;-1.894;-1.288;180.786;-238.464;52.368
-0.768;-1.882;-1.206;182.800;-244.873;61.035
-0.841;-1.849;-1.064;175.415;-250.793;67.505
-0.884;-1.813;-0.906;169.983;-249.756;69.763
-0.894;-1.786;-0.794;180.481;-244.568;65.613
-0.885;-1.777;-0.708;196.594;-238.281;56.641
-0.847;-1.758;-0.625;201.843;-232.239;47.119
-0.804;-1.775;-0.542;199.890;-227.661;39.734
-0.780;-1.801;-0.426;194.946;-224.976;35.828
-0.726;-1.837;-0.306;189.819;-219.604;33.752
-0.696;-1.850;-0.142;185.486;-208.435;33.813
-0.684;-1.780;0.040;180.603;-193.237;36.316
-0.658;-1.631;0.160;182.556;-175.659;36.682
-0.676;-1.503;0.252;188.354;-161.011;28.809
-0.593;-1.365;0.362;180.908;-154.724;14.648
-0.417;-1.336;0.660;153.870;-152.405;-4.150
-0.161;-1.506;1.021;109.680;-154.846;-20.874
-0.036;-1.678;1.546;62.683;-157.532;-22.339
0.269;-1.877;2.240;34.729;-166.321;-14.282
0.688;-2.000;3.077;23.865;-179.382;-11.292
0.951;-1.882;3.771;47.363;-170.349;-12.451
1.132;-1.698;4.000;95.642;-133.911;-15.930
1.200;-1.578;4.000;119.019;-88.501;-18.433
1.252;-1.468;4.000;104.675;-47.668;-10.071
1.273;-1.346;4.000;81.726;-12.939;6.653
1.212;-1.189;4.000;69.153;1.343;25.024
1.184;-0.998;4.000;52.124;0.122;40.894
1.170;-0.775;4.000;23.254;6.165;53.711
0.976;-0.556;4.000;-12.390;39.795;57.495
0.798;-0.299;3.994;-34.485;89.478;45.044
0.611;-0.189;3.657;-22.522;110.901;48.157
0.432;-0.183;3.286;-24.902;127.258;48.950
0.177;-0.289;2.904;-52.063;150.452;36.133
-0.049;-0.382;2.589;-89.783;184.021;18.799
-0.243;-0.550;2.212;-120.911;212.463;8.850
-0.379;-0.725;1.760;-136.230;237.793;0.549
-0.484;-0.921;1.301;-134.644;250.793;-7.324
-0.672;-1.093;0.887;-119.019;251.404;-15.747
-0.814;-1.272;0.538;-105.835;248.962;-24.841
-0.943;-1.459;0.272;-93.994;236.816;-41.565
-1.082;-1.670;0.071;-70.007;218.384;-58.289
-1.209;-1.938;-0.126;-37.964;204.285;-65.308
-1.242;-2.188;-0.370;-23.315;201.965;-62.439
-1.221;-2.332;-0.511;-39.368;209.961;-53.223
-1.212;-2.379;-0.650;-66.833;226.013;-39.856
-1.261;-2.301;-0.861;-104.004;244.080;-19.043
-1.370;-2.172;-1.101;-154.419;254.517;6.897
-1.426;-2.048;-1.364;-211.792;254.333;29.663
-1.456;-2.000;-1.552;-260.132;245.178;44.617
-1.433;-1.987;-1.689;-292.175;234.924;51.331
-1.403;-1.976;-1.759;-306.458;231.140;50.720
-1.337;-1.995;-1.825;-293.030;234.253;41.687
-1.244;-2.067;-1.865;-267.151;244.568;27.405
-1.131;-2.119;-1.994;-241.760;260.437;16.785
-0.987;-2.049;-2.195;-231.018;274.475;18.005
-0.825;-1.575;-2.723;-246.399;267.029;42.603
-0.666;-1.305;-3.030;-255.920;247.620;49.072
-0.485;-1.024;-3.269;-263.062;223.022;47.119
-0.262;-0.790;-3.454;-263.184;198.181;37.048
-0.005;-0.623;-3.593;-255.432;175.598;18.677
0.301;-0.528;-3.733;-231.018;152.100;-4.700
0.562;-0.500;-3.912;-192.200;114.075;-24.353
0.818;-0.450;-4.000;-156.799;80.688;-31.250
0.931;-0.378;-4.000;-117.798;58.472;-25.574
1.109;-0.278;-4.000;-87.463;67.017;1.709
1.199;-0.177;-4.000;-67.566;52.002;21.973
1.190;-0.075;-4.000;-44.800;13.000;32.104
1.107;-0.026;-3.991;-18.188;-31.860;40.344
0.953;-0.046;-3.755;11.902;-73.425;42.969
0.751;-0.119;-3.503;46.326;-107.849;42.480
0.485;-0.221;-3.237;79.102;-135.925;40.833
0.226;-0.329;-3.000;110.901;-159.302;38.940
-0.023;-0.432;-2.859;144.836;-178.589;36.560
-0.260;-0.517;-2.702;160.706;-197.632;34.058
-0.457;-0.578;-2.450;162.781;-217.773;28.198
-0.592;-0.667;-2.238;183.411;-237.488;22.949
-0.725;-0.788;-2.015;212.341;-252.625;19.348
-0.810;-0.954;-1.801;235.474;-257.080;17.822
-0.820;-1.139;-1.605;247.620;-253.906;24.841
-0.827;-1.336;-1.358;243.042;-257.202;33.875
-0.813;-1.494;-1.172;233.093;-266.418;36.072
-0.787;-1.587;-1.037;215.698;-274.109;31.311
-0.765;-1.646;-0.943;188.782;-277.710;36.804
-0.718;-1.653;-0.860;152.344;-280.273;47.058
-0.681;-1.644;-0.735;120.422;-278.992;59.204
-0.623;-1.625;-0.649;109.680;-268.127;66.345
-0.544;-1.638;-0.696;128.540;-247.803;66.467
-0.503;-1.671;-0.785;157.227;-224.731;62.439
-0.454;-1.669;-0.828;172.180;-206.116;55.237
-0.426;-1.693;-0.797;177.002;-196.716;46.875
-0.396;-1.755;-0.715;173.523;-197.144;39.063
-0.338;-1.867;-0.541;161.499;-203.735;35.889
-0.285;-1.972;-0.330;150.024;-209.534;39.063
-0.250;-2.023;-0.192;146.545;-207.275;45.044
-0.221;-2.037;-0.195;155.212;-201.660;48.767
-0.238;-1.968;-0.220;165.833;-196.228;53.406
-0.279;-1.896;-0.243;166.382;-196.838;58.655
-0.317;-1.787;-0.034;150.940;-211.304;62.378
-0.196;-1.650;0.531;111.877;-238.586;55.725
-0.083;-1.615;1.498;59.448;-251.892;50.903
-0.038;-1.535;2.702;20.691;-243.225;64.514
-0.121;-1.272;3.599;31.738;-208.862;79.529
0.029;-0.821;3.828;76.477;-150.574;77.393
0.114;-0.940;3.644;146.118;-103.271;43.091
0.325;-1.161;3.568;177.002;-75.562;-2.380
0.542;-1.341;3.830;166.382;-52.795;-30.579
0.563;-1.460;4.000;142.456;-41.382;-38.086
0.532;-1.395;4.000;105.957;1.160;-35.461
0.696;-1.173;4.000;55.176;48.218;-16.907
0.607;-0.811;4.000;-11.963;12.817;13.000
0.591;-0.423;4.000;-61.584;8.911;31.128
0.537;-0.025;4.000;-82.581;21.912;32.349
0.427;0.263;4.000;-89.966;48.950;25.330
0.231;0.375;3.899;-94.177;85.388;13.062
0.029;0.303;3.508;-94.666;131.836;-3.479
-0.148;0.103;2.996;-96.863;175.903;-21.484
-0.328;-0.230;2.482;-108.765;208.313;-38.940
-0.473;-0.619;2.046;-136.169;226.929;-50.842
-0.548;-1.017;1.675;-167.969;240.173;-62.622
-0.565;-1.395;1.280;-177.490;252.441;-73.120
-0.652;-1.686;0.987;-171.143;259.583;-76.050
-0.681;-1.999;0.719;-158.447;263.550;-77.515
-0.824;-2.319;0.492;-145.020;264.404;-74.097
-0.872;-2.496;0.229;-126.709;278.198;-78.979
-0.928;-2.577;-0.048;-99.915;295.410;-77.393
-0.980;-2.601;-0.401;-72.937;309.143;-69.885
-1.052;-2.549;-0.656;-76.294;313.721;-54.565
-1.170;-2.411;-0.739;-102.234;306.152;-38.940
-1.241;-2.264;-0.827;-114.746;301.758;-22.583
-1.281;-2.140;-1.010;-106.750;305.237;-1.465
-1.307;-2.052;-1.303;-105.530;304.687;18.005
-1.323;-2.000;-1.598;-144.165;294.495;33.997
-1.200;-1.963;-1.700;-223.206;277.161;45.288
-1.096;-1.951;-1.709;-277.100;249.634;53.101
-0.997;-1.900;-1.743;-286.560;229.248;60.547
-0.964;-1.795;-1.842;-272.461;217.468;64.392
-0.951;-1.637;-2.071;-261.169;218.445;58.228
-0.827;-1.487;-2.329;-265.869;226.196;38.574
-0.707;-1.393;-2.536;-270.081;219.177;14.038
-0.517;-1.335;-2.805;-266.052;205.566;-1.953
-0.303;-1.298;-3.156;-262.512;185.669;-7.568
-0.077;-1.238;-3.520;-261.536;165.100;-8.972
0.189;-1.106;-3.897;-252.197;143.677;-7.080
0.390;-0.953;-4.000;-232.788;99.426;-2.930
0.583;-0.810;-4.000;-213.074;63.782;-2.563
0.762;-0.781;-4.000;-175.537;32.776;-7.263
0.981;-0.754;-4.000;-123.779;10.376;-14.587
1.065;-0.740;-4.000;-62.866;-14.465;-13.733
1.173;-0.707;-4.000;-9.888;-16.296;-1.892
1.097;-0.741;-4.000;32.227;-45.837;7.874
0.937;-0.795;-3.974;53.833;-81.848;22.522
0.728;-0.858;-3.693;68.909;-111.267;41.748
0.463;-0.919;-3.438;91.492;-140.564;54.382
0.182;-0.969;-3.229;113.708;-167.053;64.636
-0.065;-1.036;-3.017;132.690;-192.566;69.946
-0.283;-1.134;-2.718;157.227;-217.041;71.655
-0.487;-1.246;-2.268;194.275;-243.591;66.833
-0.625;-1.372;-1.873;247.131;-262.695;59.875
-0.733;-1.515;-1.558;296.570;-268.982;54.810
-0.772;-1.602;-1.295;326.355;-263.123;54.871
-0.821;-1.658;-1.064;340.393;-256.470;57.800
-0.802;-1.691;-0.884;332.153;-257.568;59.509
-0.800;-1.669;-0.808;303.833;-261.475;65.247
-0.819;-1.638;-0.765;264.954;-270.691;73.547
-0.807;-1.671;-0.798;229.065;-286.377;82.886
-0.758;-1.803;-0.804;200.195;-303.833;99.609
-0.707;-1.899;-0.669;167.725;-316.956;121.887
-0.650;-1.941;-0.449;144.348;-316.589;145.325
-0.582;-1.858;-0.255;143.616;-296.631;158.203
-0.518;-1.752;-0.145;164.551;-259.033;154.968
-0.471;-1.629;-0.073;190.674;-212.524;138.489
-0.407;-1.587;-0.141;217.957;-167.542;113.586
-0.399;-1.602;-0.307;235.291;-139.709;86.548
-0.381;-1.649;-0.272;218.384;-136.353;60.852
0.113;-1.818;1.027;141.846;-151.611;40.161
0.287;-1.602;1.503;174.377;-139.954;29.846
0.405;-1.374;2.156;188.904;-128.967;18.921
0.515;-1.259;2.903;196.350;-114.868;12.024
0.643;-1.224;3.566;207.520;-87.524;4.272
0.834;-1.257;3.854;222.412;-47.607;-9.399
0.941;-1.309;3.828;220.459;-4.272;-18.799
1.020;-1.371;3.675;194.885;20.935;-17.395
1.062;-1.417;3.812;151.733;20.508;-9.277
1.045;-1.434;4.000;119.629;14.526;-1.526
0.969;-1.387;4.000;100.159;22.034;4.822
0.886;-1.250;4.000;80.139;39.429;10.803
0.805;-1.056;4.000;57.739;59.021;15.686
0.720;-0.892;4.000;34.729;85.571;18.433
0.615;-0.792;3.809;16.235;134.399;20.874
0.698;-0.726;3.559;-3.357;156.433;29.175
0.534;-0.751;3.352;-32.898;147.583;23.743
0.391;-0.875;2.987;-51.758;189.026;10.925
0.259;-1.125;2.552;-54.382;230.164;-4.150
0.145;-1.420;2.150;-74.585;262.756;-14.465
0.037;-1.739;1.767;-109.375;284.302;-16.602
-0.050;-2.034;1.356;-140.137;297.485;-9.766
-0.168;-2.241;0.974;-164.368;299.255;6.958
-0.335;-2.330;0.671;-184.998;291.748;27.832
-0.496;-2.329;0.404;-199.951;279.297;45.288
